targetSize,pdx,pdy,btn
20,3,-1,0
20,4,-1,0
20,5,-1,0
20,5,-1,0
20,5,-1,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,5,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,3,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-2,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,4,-1,0
20,3,-1,0
20,3,-1,0
20,3,-1,0
20,3,-1,0
20,3,-1,0
20,3,-1,0
20,3,-1,0
20,3,-1,0
20,2,-1,0
20,2,-1,0
20,2,-1,0
20,2,-1,0
20,2,-1,0
20,1,-1,0
20,1,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,-1,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
