dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,-0.0,-0.0,0,0.7986898422241211,661.0476883202862,-664,97,296,637,20,960,540,1
1,0,0.6899999976158142,-0.0,0,0.9442577362060547,661.0476883202862,-664,97,296,637,20,960,540,1
0,-1,-0.0,-0.6899999976158142,0,0.9605648517608643,661.0476883202862,-664,97,296,637,20,960,540,1
-1,0,-0.6899999976158142,-0.0,0,1.0167288780212402,661.0476883202862,-664,97,296,637,20,960,540,1
-2,0,-1.5800000429153442,-0.0,0,1.0243196487426758,660.0582064268746,-663,97,296,637,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.0323128700256348,659.068755809147,-662,97,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.0403218269348145,657.0899489574101,-660,97,296,637,20,960,540,1
-3,2,-2.6199998259544373,1.7466665506362915,0,1.0482938289642334,654.9661645527538,-658,96,296,637,20,960,540,1
-4,1,-3.680000066757202,0.9200000166893005,0,1.0564508438110352,651.997734135095,-655,96,296,637,20,960,540,1
-5,2,-5.0599998235702515,2.0239999294281006,0,1.0642807483673096,646.761752844972,-650,94,296,637,20,960,540,1
-6,1,-6.670000076293945,1.1116666793823242,0,1.0723047256469727,640.6804131061576,-644,93,296,637,20,960,540,1
-8,2,-9.859999656677246,2.4649999141693115,0,1.0803797245025635,631.4873342475282,-635,91,296,637,20,960,540,1
-9,1,-11.459999799728394,1.2733333110809326,0,1.0884697437286377,620.4569771205645,-624,90,296,637,20,960,540,1
-12,2,-16.249999523162842,2.7083332538604736,0,1.0963828563690186,604.3354132719356,-608,88,296,637,20,960,540,1
-13,2,-17.84999990463257,2.7461538314819336,0,1.1045796871185303,587.2244134326727,-591,86,296,637,20,960,540,1
-13,2,-17.84999990463257,2.7461538314819336,0,1.1126806735992432,570.1137819428185,-574,84,296,637,20,960,540,1
-15,2,-23.589999675750732,3.1453332901000977,0,1.120710849761963,546.9218975763118,-551,81,296,637,20,960,540,1
-16,3,-26.8799991607666,5.039999842643738,0,1.1284847259521484,520.4724309518828,-525,76,296,637,20,960,540,1
-17,3,-30.180001139640808,5.32588255405426,0,1.136537790298462,490.0659956445749,-495,71,296,637,20,960,540,1
-19,3,-36.77999985218048,5.8073683977127075,0,1.1445066928863525,453.7208211844709,-459,66,296,637,20,960,540,1
-19,2,-36.77999985218048,3.8715789318084717,0,1.152376651763916,417.66575733860196,-423,63,296,637,20,960,540,1
-19,3,-36.77999985218048,5.8073683977127075,0,1.1605148315429688,381.3221179539945,-387,58,296,637,20,960,540,1
-18,2,-33.4900016784668,3.721111297607422,0,1.1683666706085205,348.24712141202195,-354,55,296,637,20,960,540,1
-19,2,-36.77999985218048,3.8715789318084717,0,1.1766066551208496,312.2235249015813,-318,52,296,637,20,960,540,1
-18,2,-33.4900016784668,3.721111297607422,0,1.1844048500061035,279.1816038409082,-285,49,296,637,20,960,540,1
-16,2,-26.8799991607666,3.359999895095825,0,1.1924397945404053,253.05322655310653,-259,46,296,637,20,960,540,1
-15,1,-23.589999675750732,1.5726666450500488,0,1.2004988193511963,230.25195108468944,-236,45,296,637,20,960,540,1
-13,1,-17.84999990463257,1.3730769157409668,0,1.208528757095337,213.37636401374252,-219,44,296,637,20,960,540,1
-13,1,-17.84999990463257,1.3730769157409668,0,1.2165427207946777,196.52602741543257,-202,43,296,637,20,960,540,1
-10,0,-13.059999942779541,-0.0,0,1.2242648601531982,183.82982226685345,-189,43,296,637,20,960,540,1
-9,1,-11.459999799728394,1.2733333110809326,0,1.2326526641845703,172.8879438344693,-178,42,296,637,20,960,540,1
-8,0,-9.859999656677246,-0.0,0,1.2405898571014404,164.14074767268,-169,42,296,637,20,960,540,1
-6,0,-6.670000076293945,-0.0,0,1.2485897541046143,158.32409215557945,-163,42,296,637,20,960,540,1
-5,1,-5.0599998235702515,1.0119999647140503,0,1.256570816040039,153.23296235748464,-158,41,296,637,20,960,540,1
-5,0,-5.0599998235702515,-0.0,0,1.2644248008728027,148.39823231336896,-153,41,296,637,20,960,540,1
-4,0,-3.680000066757202,-0.0,0,1.2725307941436768,145.502411556863,-150,41,296,637,20,960,540,1
-4,0,-3.680000066757202,-0.0,0,1.280625820159912,142.6106156202772,-147,41,296,637,20,960,540,1
-3,0,-2.6199998259544373,-0.0,0,1.2885308265686035,140.68510211696443,-145,41,296,637,20,960,540,1
-2,0,-1.5800000429153442,-0.0,0,1.2964708805084229,139.7230777134908,-144,41,296,637,20,960,540,1
-2,0,-1.5800000429153442,-0.0,0,1.3045167922973633,138.7615541731129,-143,41,296,637,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,0,1.3124158382415771,138.7615541731129,-143,41,296,637,20,960,540,1
-2,0,-1.5800000429153442,-0.0,0,1.3203108310699463,137.80054127099805,-142,41,296,637,20,960,540,1
-2,0,-1.5800000429153442,-0.0,0,1.3286287784576416,136.84004903295286,-141,41,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.3363468647003174,134.9206679531943,-139,41,296,637,20,960,540,1
-3,0,-2.6199998259544373,-0.0,0,1.344465732574463,133.0034964607509,-137,41,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.352367877960205,131.088624630053,-135,41,296,637,20,960,540,1
-3,0,-2.6199998259544373,-0.0,0,1.360513687133789,129.17614738165446,-133,41,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.368581771850586,127.26616480400406,-131,41,296,637,20,960,540,1
-2,0,-1.5800000429153442,-0.0,0,1.3764498233795166,126.31214179228496,-130,41,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.3846137523651123,124.40610105199838,-128,41,296,637,20,960,540,1
-3,0,-2.6199998259544373,-0.0,0,1.3924648761749268,122.5028301584536,-126,41,296,637,20,960,540,1
-4,1,-3.680000066757202,0.9200000166893005,0,1.4004156589508057,119.65338406690356,-123,41,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.408470869064331,117.75758294520134,-121,41,296,637,20,960,540,1
-4,1,-3.680000066757202,0.9200000166893005,0,1.4164798259735107,114.91997438360288,-118,41,296,637,20,960,540,1
-4,2,-3.680000066757202,1.840000033378601,0,1.4242527484893799,111.75795661885921,-115,40,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.4325687885284424,109.87076374162301,-113,40,296,637,20,960,540,1
-5,2,-5.0599998235702515,2.0239999294281006,0,1.4403138160705566,104.49017425089369,-108,38,296,637,20,960,540,1
-4,2,-3.680000066757202,1.840000033378601,0,1.4483227729797363,101.32834320154055,-105,37,296,637,20,960,540,1
-5,2,-5.0599998235702515,2.0239999294281006,0,1.456272840499878,95.94810050208545,-100,35,296,637,20,960,540,1
-5,3,-5.0599998235702515,3.035999894142151,0,1.4643218517303467,90.24470060806208,-95,32,296,637,20,960,540,1
-5,1,-5.0599998235702515,1.0119999647140503,0,1.4725728034973145,85.1892851112981,-90,31,296,637,20,960,540,1
-4,2,-3.680000066757202,1.840000033378601,0,1.480550765991211,82.02716990106781,-87,30,296,637,20,960,540,1
-4,2,-3.680000066757202,1.840000033378601,0,1.488325834274292,78.86506625215557,-84,29,296,637,20,960,540,1
-4,2,-3.680000066757202,1.840000033378601,0,1.4964957237243652,75.70297544426332,-81,28,296,637,20,960,540,1
-5,2,-5.0599998235702515,2.0239999294281006,0,1.50435471534729,70.32434251209281,-76,26,296,637,20,960,540,1
-4,2,-3.680000066757202,1.840000033378601,0,1.5124998092651367,67.1621668954417,-73,25,296,637,20,960,540,1
-5,2,-5.0599998235702515,2.0239999294281006,0,1.5203278064727783,61.78439941937245,-68,23,296,637,20,960,540,1
-4,2,-3.680000066757202,1.840000033378601,0,1.5284948348999023,58.62215385719105,-65,22,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.5363068580627441,56.730802482811484,-63,22,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.5444138050079346,54.8459713474939,-61,22,296,637,20,960,540,1
-2,2,-1.5800000429153442,1.5800000429153442,0,1.55244779586792,53.56886030125127,-60,21,296,637,20,960,540,1
-3,0,-2.6199998259544373,-0.0,0,1.560410737991333,51.68468205316454,-58,21,296,637,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.5685877799987793,50.74537019394976,-57,21,296,637,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.5767056941986084,49.80802621722272,-56,21,296,637,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.584298849105835,48.872744118140105,-55,21,296,637,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.5925397872924805,47.9396237474839,-54,21,296,637,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.6003336906433105,47.0087712549569,-53,21,296,637,20,960,540,1
-3,2,-2.6199998259544373,1.7466665506362915,0,1.608494758605957,44.78138369920935,-51,20,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.616478681564331,42.92447448959697,-49,20,296,637,20,960,540,1
-3,2,-2.6199998259544373,1.7466665506362915,0,1.6242778301239014,40.695167422546305,-47,19,296,637,20,960,540,1
-3,2,-2.6199998259544373,1.7466665506362915,0,1.6325256824493408,38.46648326421054,-45,18,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.6404118537902832,36.61544808322666,-43,18,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.6482887268066406,34.77722635447622,-41,18,296,637,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.6562767028808594,33.86342439892262,-40,18,296,637,20,960,540,1
-3,1,-2.6199998259544373,0.8733332753181458,0,1.6643476486206055,32.04759208325728,-38,18,296,637,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,0,1.6722466945648193,32.04759208325728,-38,18,296,637,20,960,540,1
-2,1,-1.5800000429153442,0.7900000214576721,0,1.6803257465362549,31.146081222881968,-37,18,296,637,20,960,540,1
-1,0,-0.6899999976158142,-0.0,0,1.6882498264312744,31.146081222881968,-37,18,296,637,20,960,540,1
-1,1,-0.6899999976158142,0.6899999976158142,0,1.6963937282562256,31.146081222881968,-37,18,296,637,20,960,540,1
-1,0,-0.6899999976158142,-0.0,0,1.7043218612670898,31.146081222881968,-37,18,296,637,20,960,540,1
