dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.4604926109313965,709.5672310493301,-644,321,316,921,20,960,600,1
-1,0,0,-0.6899999976158142,-0.0,0.620539665222168,709.5672310493301,-644,321,316,921,20,960,600,1
-3,2,0,-2.6199998259544373,1.7466665506362915,0.6285367012023926,707.3311648046529,-642,320,316,921,20,960,600,1
-4,6,0,-4.720000267028809,7.080000400543213,0.6364247798919678,700.6426668868116,-638,313,316,921,20,960,600,1
-3,5,0,-3.035999894142151,5.0599998235702515,0.6445126533508301,695.7542065053527,-635,308,316,921,20,960,600,1
-4,6,0,-4.720000267028809,7.080000400543213,0.6523997783660889,689.1151550352774,-631,301,316,921,20,960,600,1
-3,6,0,-3.3350000381469727,6.670000076293945,0.6602637767791748,683.8364360567987,-628,295,316,921,20,960,600,1
-3,3,0,-2.7600000500679016,2.7600000500679016,0.6682906150817871,681.1765331664552,-626,293,316,921,20,960,600,1
-7,7,0,-8.913333177566528,8.913333177566528,0.6763408184051514,670.55051245297,-618,285,316,921,20,960,600,1
-6,6,0,-7.394999742507935,7.394999742507935,0.685112714767456,661.2711821611292,-611,278,316,921,20,960,600,1
-7,7,0,-8.913333177566528,8.913333177566528,0.6924796104431152,650.6882774803863,-603,270,316,921,20,960,600,1
-8,8,0,-10.654544830322266,10.654544830322266,0.7004168033599854,637.4944015201985,-593,260,316,921,20,960,600,1
-7,7,0,-8.913333177566528,8.913333177566528,0.708397626876831,626.9686020519379,-585,252,316,921,20,960,600,1
-8,6,0,-10.447999954223633,7.835999965667725,0.716275691986084,615.0199996800102,-575,245,316,921,20,960,600,1
-8,6,0,-10.447999954223633,7.835999965667725,0.7244706153869629,603.0815606426277,-565,238,316,921,20,960,600,1
-8,5,0,-10.186666488647461,6.366666555404663,0.7323477268218994,591.538859925109,-555,232,316,921,20,960,600,1
-7,5,0,-8.62749969959259,6.162499785423279,0.7404656410217285,581.8487982584742,-547,226,316,921,20,960,600,1
-7,5,0,-8.62749969959259,6.162499785423279,0.7483437061309814,572.1692193855666,-539,220,316,921,20,960,600,1
-10,6,0,-13.318181037902832,7.990908622741699,0.7563166618347168,557.4900880191653,-526,213,316,921,20,960,600,1
-8,5,0,-10.186666488647461,6.366666555404663,0.7643556594848633,545.972121603233,-516,207,316,921,20,960,600,1
-10,5,0,-13.318181037902832,6.659090518951416,0.7732937335968018,531.6733332923081,-503,201,316,921,20,960,600,1
-12,4,0,-16.249999523162842,5.416666507720947,0.7806577682495117,514.9619033796642,-487,196,316,921,20,960,600,1
-10,5,0,-13.318181037902832,6.659090518951416,0.7883927822113037,500.6623150380298,-474,190,316,921,20,960,600,1
-10,4,0,-13.059999942779541,5.223999977111816,0.796461820602417,486.73534200819654,-461,185,316,921,20,960,600,1
-11,5,0,-14.895832896232605,6.770833134651184,0.8044707775115967,471.5080477001397,-447,179,316,921,20,960,600,1
-9,4,0,-11.459999799728394,5.0933332443237305,0.8124206066131592,459.43796182243295,-436,174,316,921,20,960,600,1
-10,4,0,-13.059999942779541,5.223999977111816,0.8202757835388184,445.5107023989667,-423,169,316,921,20,960,600,1
-11,5,0,-14.895832896232605,6.770833134651184,0.828392744064331,430.2839992550263,-409,163,316,921,20,960,600,1
-13,5,0,-17.84999990463257,6.865384578704834,0.8364677429199219,412.2712398447235,-392,157,316,921,20,960,600,1
-13,6,0,-18.822142839431763,8.687142848968506,0.8443846702575684,392.5878786054046,-374,149,316,921,20,960,600,1
-14,4,0,-20.269999980926514,5.791428565979004,0.8530616760253906,372.1675025430603,-354,144,316,921,20,960,600,1
-16,7,0,-28.404706954956055,12.427059292793274,0.8604636192321777,341.7101079013795,-326,132,316,921,20,960,600,1
-15,5,0,-23.589999675750732,7.863333225250244,0.8684406280517578,317.77126170547655,-303,125,316,921,20,960,600,1
-15,5,0,-23.589999675750732,7.863333225250244,0.8762977123260498,293.84864653310535,-280,118,316,921,20,960,600,1
-12,5,0,-16.4769229888916,6.865384578704834,0.8844757080078125,276.77517326295873,-264,112,316,921,20,960,600,1
-12,3,0,-16.249999523162842,4.0624998807907104,0.8924896717071533,260.4958410031474,-248,108,316,921,20,960,600,1
-12,5,0,-16.4769229888916,6.865384578704834,0.90022873878479,243.4324367558344,-232,102,316,921,20,960,600,1
-11,5,0,-14.895832896232605,6.770833134651184,0.9082446098327637,228.20159529272678,-218,96,316,921,20,960,600,1
-10,4,0,-13.059999942779541,5.223999977111816,0.9163098335266113,214.28999086004708,-205,91,316,921,20,960,600,1
-9,4,0,-11.459999799728394,5.0933332443237305,0.9244716167449951,202.20744567521658,-194,86,316,921,20,960,600,1
-10,4,0,-13.059999942779541,5.223999977111816,0.9328427314758301,188.29775591266787,-181,81,316,921,20,960,600,1
-6,3,0,-6.670000076293945,3.3350000381469727,0.9405536651611328,181.59592897553955,-175,78,316,921,20,960,600,1
-7,3,0,-8.260000467300415,3.5400002002716064,0.9486196041107178,173.06829326784035,-167,75,316,921,20,960,600,1
-4,2,0,-3.680000066757202,1.840000033378601,0.9564757347106934,169.9222054111165,-164,74,316,921,20,960,600,1
-5,2,0,-5.0599998235702515,2.0239999294281006,0.9643948078155518,164.54225849346628,-159,72,316,921,20,960,600,1
-4,3,0,-4.047999858856201,3.035999894142151,0.9724447727203369,159.66437457521835,-155,69,316,921,20,960,600,1
-3,3,0,-2.7600000500679016,2.7600000500679016,0.9803466796875,157.0269439342048,-153,67,316,921,20,960,600,1
-2,2,0,-1.5800000429153442,1.5800000429153442,0.9884097576141357,155.71059109181888,-152,66,316,921,20,960,600,1
-2,2,0,-1.5800000429153442,1.5800000429153442,0.9968547821044922,154.39586369492392,-151,65,316,921,20,960,600,1
-2,1,0,-1.5800000429153442,0.7900000214576721,1.0049817562103271,153.47782724271815,-150,65,316,921,20,960,600,1
-2,2,0,-1.5800000429153442,1.5800000429153442,1.0124387741088867,152.16349774224778,-149,64,316,921,20,960,600,1
-1,1,0,-0.6899999976158142,0.6899999976158142,1.0204496383666992,152.16349774224778,-149,64,316,921,20,960,600,1
-3,1,0,-2.6199998259544373,0.8733332753181458,1.0283818244934082,150.3277892319357,-147,64,316,921,20,960,600,1
-1,1,0,-0.6899999976158142,0.6899999976158142,1.0363187789916992,150.3277892319357,-147,64,316,921,20,960,600,1
-1,1,0,-0.6899999976158142,0.6899999976158142,1.0523507595062256,150.3277892319357,-147,64,316,921,20,960,600,1
0,2,0,-0.0,1.5800000429153442,1.068333625793457,149.93123522314207,-147,63,316,921,20,960,600,1
0,2,0,-0.0,1.5800000429153442,1.0763347148895264,149.5399636454766,-147,62,316,921,20,960,600,1
-1,2,0,-0.7900000214576721,1.5800000429153442,1.0843017101287842,149.15401345866212,-147,61,316,921,20,960,600,1
-2,3,0,-1.7466665506362915,2.6199998259544373,1.0928738117218018,147.47063218263906,-146,59,316,921,20,960,600,1
-2,2,0,-1.5800000429153442,1.5800000429153442,1.1003878116607666,146.16977940690063,-145,58,316,921,20,960,600,1
