dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.5914757251739502,607.0980473150114,-487,-379,473,221,20,960,600,1
1,-2,0,0.7900000214576721,-1.5800000429153442,0.6604487895965576,606.4843874746546,-487,-378,473,221,20,960,600,1
0,-1,0,-0.0,-0.6899999976158142,0.6683816909790039,606.4843874746546,-487,-378,473,221,20,960,600,1
-2,0,0,-1.5800000429153442,-0.0,0.7646746635437012,605.6947295535346,-486,-378,473,221,20,960,600,1
-4,0,0,-3.680000066757202,-0.0,0.7725536823272705,603.3294383934298,-483,-378,473,221,20,960,600,1
-7,0,0,-8.260000467300415,-0.0,0.7806518077850342,597.049421381818,-475,-378,473,221,20,960,600,1
-7,-2,0,-8.260000467300415,-2.3600001335144043,0.7885067462921143,589.5540009040053,-467,-376,473,221,20,960,600,1
-7,-1,0,-8.260000467300415,-1.1800000667572021,0.7965047359466553,582.7107220221345,-459,-375,473,221,20,960,600,1
-8,-3,0,-9.859999656677246,-3.6974998712539673,0.8046207427978516,573.8527211549159,-450,-372,473,221,20,960,600,1
-10,-2,0,-13.059999942779541,-2.611999988555908,0.8124556541442871,562.5984631484789,-437,-370,473,221,20,960,600,1
-8,-3,0,-9.859999656677246,-3.6974998712539673,0.8204367160797119,553.8022703040491,-428,-367,473,221,20,960,600,1
-8,-3,0,-9.859999656677246,-3.6974998712539673,0.8284788131713867,545.0288280801277,-419,-364,473,221,20,960,600,1
-8,-5,0,-10.186666488647461,-6.366666555404663,0.836634635925293,533.548525892583,-409,-358,473,221,20,960,600,1
-10,-7,0,-13.541666269302368,-9.479166388511658,0.8446147441864014,517.841832370266,-396,-349,473,221,20,960,600,1
-13,-10,0,-21.839999318122864,-16.799999475479126,0.8525257110595703,491.51171471860954,-375,-333,473,221,20,960,600,1
-13,-10,0,-21.839999318122864,-16.799999475479126,0.8605217933654785,465.18943590951176,-354,-317,473,221,20,960,600,1
-14,-9,0,-23.519999265670776,-15.119999527931213,0.8684566020965576,438.06807518501023,-331,-302,473,221,20,960,600,1
-14,-10,0,-24.854118585586548,-17.752941846847534,0.8763296604156494,408.8961685191212,-307,-285,473,221,20,960,600,1
-12,-10,0,-18.871999740600586,-15.726666450500488,0.8845207691192627,385.5009481657408,-289,-270,473,221,20,960,600,1
-13,-11,0,-23.078824400901794,-19.528236031532288,0.8923957347869873,355.7280410359588,-266,-251,473,221,20,960,600,1
-13,-9,0,-20.444666385650635,-14.15399980545044,0.9005556106567383,331.5918617297549,-246,-237,473,221,20,960,600,1
-13,-10,0,-21.839999318122864,-16.799999475479126,0.9083735942840576,305.38230768386484,-225,-221,473,221,20,960,600,1
-12,-9,0,-18.871999740600586,-14.15399980545044,0.9164836406707764,282.74220741123065,-207,-207,473,221,20,960,600,1
-12,-8,0,-17.37428569793701,-11.582857131958008,0.924506664276123,262.97618943783357,-190,-196,473,221,20,960,600,1
-10,-8,0,-13.541666269302368,-10.833333015441895,0.9325528144836426,246.75864152935537,-177,-186,473,221,20,960,600,1
-10,-9,0,-13.730769157409668,-12.357692241668701,0.9404346942901611,229.10667075596197,-164,-174,473,221,20,960,600,1
-9,-9,0,-12.187499642372131,-12.187499642372131,0.9484457969665527,212.14409737825582,-152,-162,473,221,20,960,600,1
-7,-8,0,-9.141999959945679,-10.447999954223633,0.9564177989959717,198.6935552430884,-143,-152,473,221,20,960,600,1
-6,-9,0,-7.835999965667725,-11.753999948501587,0.9644157886505127,185.90048494069634,-136,-141,473,221,20,960,600,1
-7,-9,0,-9.322726726531982,-11.986362934112549,0.9724476337432861,171.738823590338,-127,-130,473,221,20,960,600,1
-6,-8,0,-7.835999965667725,-10.447999954223633,0.9805235862731934,159.7056274847714,-120,-120,473,221,20,960,600,1
-5,-8,0,-6.366666555404663,-10.186666488647461,0.988459587097168,148.41717078650282,-114,-110,473,221,20,960,600,1
-4,-9,0,-5.0933332443237305,-11.459999799728394,0.9964687824249268,137.24808997063425,-109,-99,473,221,20,960,600,1
-3,-10,0,-3.9179999828338623,-13.059999942779541,1.0044596195220947,126.49908424601244,-106,-86,473,221,20,960,600,1
-4,-14,0,-5.791428565979004,-20.269999980926514,1.0126187801361084,110.65239326262865,-101,-66,473,221,20,960,600,1
-7,-15,0,-11.759999632835388,-25.19999921321869,1.0205128192901611,88.89893831583835,-90,-41,473,221,20,960,600,1
-7,-13,0,-10.134999990463257,-18.822142839431763,1.028517723083496,73.24061508662703,-80,-23,473,221,20,960,600,1
-5,-9,0,-6.5299999713897705,-11.753999948501587,1.0364177227020264,64.96665925596525,-74,-12,473,221,20,960,600,1
-4,-7,0,-4.929999828338623,-8.62749969959259,1.0444986820220947,60.11419257183242,-70,-4,473,221,20,960,600,1
-5,-6,0,-5.900000333786011,-7.080000400543213,1.052539587020874,55.06919393998976,-65,3,473,221,20,960,600,1
-5,-5,0,-5.900000333786011,-5.900000333786011,1.0605547428131104,50.530983801686226,-60,8,473,221,20,960,600,1
-6,-7,0,-7.639999866485596,-8.913333177566528,1.0686006546020508,45.362442142665635,-53,16,473,221,20,960,600,1
-5,-5,0,-5.900000333786011,-5.900000333786011,1.0765306949615479,42.392747589718944,-48,21,473,221,20,960,600,1
-6,-5,0,-7.080000400543213,-5.900000333786011,1.084547758102417,38.54894437575342,-41,26,473,221,20,960,600,1
-3,-4,0,-3.035999894142151,-4.047999858856201,1.0924746990203857,38.41487374764082,-38,30,473,221,20,960,600,1
-2,-2,0,-1.5800000429153442,-1.5800000429153442,1.1004536151885986,38.27007354458868,-37,31,473,221,20,960,600,1
-2,-2,0,-1.5800000429153442,-1.5800000429153442,1.1085247993469238,38.16637831516918,-36,32,473,221,20,960,600,1
-2,-3,0,-1.7466665506362915,-2.6199998259544373,1.116393804550171,38.79549159502341,-35,34,473,221,20,960,600,1
