dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
0,0,0,0,0,0,693.1789090848048,1,689,76,1649,676,960,600,20,165.8
1,0,0,1.5,-0.0,0.2531759738922119,692.1849463835515,1,688,76,1649,676,960,600,20,11.29
3,0,0,4.5,-0.0,0.26114797592163086,688.2092704984436,1,684,76,1649,676,960,600,20,29.98
4,1,0,6.0,1.5,0.2690620422363281,682.1356170146813,1,678,75,1649,676,960,600,20,41.21
6,1,0,9.0,1.5,0.2772212028503418,673.0802329588947,1,669,74,1649,676,960,600,20,55.29
12,2,0,18.0,3.0,0.2852439880371094,654.8602904436946,1,651,71,1649,676,960,600,20,77.5
14,2,0,21.0,3.0,0.29321813583374023,633.6592144047146,1,630,68,1649,676,960,600,20,82.17
16,3,0,24.0,4.5,0.30120301246643066,609.3701666474984,1,606,64,1649,676,960,600,20,84.54
16,3,0,24.0,4.5,0.3090970516204834,585.0846092660445,1,582,60,1649,676,960,600,20,82.38
17,3,0,25.5,4.5,0.317202091217041,559.8080028009604,1,557,56,1649,676,960,600,20,81.58
18,6,0,27.0,9.0,0.32516002655029297,532.0798812208558,1,530,47,1649,676,960,600,20,80.22
18,6,0,27.0,9.0,0.3332200050354004,504.43334544813746,1,503,38,1649,676,960,600,20,77.31
22,9,0,33.0,13.5,0.34116697311401367,470.6644239795483,1,470,25,1649,676,960,600,20,79.3
23,9,0,34.5,13.5,0.3492851257324219,436.16510635308737,1,436,12,1649,676,960,600,20,75.85
22,8,0,33.0,12.0,0.3572511672973633,403.0,1,403,0,1649,676,960,600,20,70.82
24,6,0,36.0,9.0,0.36505818367004395,367.1103376370652,1,367,-9,1649,676,960,600,20,68.65
22,4,0,33.0,6.0,0.37305712699890137,334.33665668005955,1,334,-15,1649,676,960,600,20,62.57
21,4,0,31.5,6.0,0.38149499893188477,303.7268509697488,1,303,-21,1649,676,960,600,20,56.86
22,5,0,33.0,7.5,0.38912415504455566,271.4479692316743,1,270,-28,1649,676,960,600,20,53.27
21,4,0,31.5,6.0,0.39710211753845215,241.40629652103112,1,239,-34,1649,676,960,600,20,47.59
22,5,0,33.0,7.5,0.4050459861755371,210.0404722904612,1,206,-41,1649,676,960,600,20,43.39
22,3,0,33.0,4.5,0.41311097145080566,178.7568180517879,1,173,-45,1649,676,960,600,20,38.58
21,4,0,31.5,6.0,0.42116403579711914,150.88074761214565,1,142,-51,1649,676,960,600,20,32.04
21,3,0,31.5,4.5,0.4291210174560547,123.8789731956154,1,111,-55,1649,676,960,600,20,27.12
20,3,0,30.0,4.5,0.4371161460876465,100.20977996183805,1,81,-59,1649,676,960,600,20,21.47
18,4,0,27.0,6.0,0.44516706466674805,84.50443775329198,1,54,-65,1649,676,960,600,20,14.8
16,3,0,24.0,4.5,0.4532041549682617,75.23961722390672,1,30,-69,1649,676,960,600,20,9.3
14,2,0,21.0,3.0,0.4612400531768799,72.56031973468694,1,9,-72,1649,676,960,600,20,2.55
10,2,0,15.0,3.0,0.46907711029052734,75.23961722390672,1,-6,-75,1649,676,960,600,20,-0.42
6,1,0,9.0,1.5,0.47707509994506836,77.46612162745726,1,-15,-76,1649,676,960,600,20,0.19
