dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
0,0,0,0,0,0,318.9435686763412,1,75,310,1035,910,960,600,20,0
-1,0,0,-1.0,-0.0,0.08320188522338867,319.1801998871484,1,76,310,1035,910,959,600,20,100.95
-3,1,0,-3.0,1.0,0.09119391441345215,318.93886561534015,1,79,309,1035,910,956,601,20,1.24
-3,1,0,-3.0,1.0,0.09977889060974121,318.7287247801804,1,82,308,1035,910,953,602,20,1.09
-3,0,0,-3.0,-0.0,0.10728287696838379,319.513692977312,1,85,308,1035,910,950,602,20,5.95
0,1,0,-0.0,1.0,0.11532807350158691,318.54983911469805,1,85,307,1035,910,950,603,20,6.89
0,1,0,-0.0,1.0,0.26734304428100586,317.58620876857987,1,85,306,1035,910,950,604,20,6.88
0,4,0,-0.0,4.0,0.2752189636230469,313.73396373360663,1,85,302,1035,910,950,608,20,17.48
2,6,0,2.0,6.0,0.28321194648742676,307.4166553718259,1,83,296,1035,910,952,614,20,26.59
3,8,0,3.0,8.0,0.29163694381713867,298.9046670763105,1,80,288,1035,910,955,622,20,30.64
4,9,0,4.0,9.0,0.2994959354400635,289.1660422663768,1,76,279,1035,910,959,631,20,31.79
3,9,0,3.0,9.0,0.3073248863220215,279.6944761699809,1,73,270,1035,910,962,640,20,31.81
3,9,0,3.0,9.0,0.31525087356567383,270.22398117117586,1,70,261,1035,910,965,649,20,31.08
2,9,0,2.0,9.0,0.32315993309020996,261.01340961720723,1,68,252,1035,910,967,658,20,30.24
1,9,0,1.0,9.0,0.3312339782714844,252.06745129032427,1,67,243,1035,910,968,667,20,27.53
1,11,0,1.0,11.0,0.3392219543457031,241.20530674095875,1,66,232,1035,910,969,678,20,29.76
0,11,0,-0.0,11.0,0.3472888469696045,230.6447484769597,1,66,221,1035,910,969,689,20,27.79
0,12,0,-0.0,12.0,0.3552279472351074,219.17344729688404,1,66,209,1035,910,969,701,20,28.07
0,13,0,-0.0,13.0,0.363541841506958,206.81392603013947,1,66,196,1035,910,969,714,20,28.03
0,13,0,-0.0,13.0,0.37134885787963867,194.5379140424817,1,66,183,1035,910,969,727,20,26.64
0,10,0,-0.0,10.0,0.37923192977905273,185.16209115258988,1,66,173,1035,910,969,737,20,21.89
0,7,0,-0.0,7.0,0.38735198974609375,178.63930138690085,1,66,166,1035,910,969,744,20,16.91
1,7,0,1.0,7.0,0.3952610492706299,171.77310616042314,1,65,159,1035,910,970,751,20,17.63
0,5,0,-0.0,5.0,0.40320587158203125,167.1556161186336,1,65,154,1035,910,970,756,20,12.76
1,5,0,1.0,5.0,0.4112389087677002,162.16349774224778,1,64,149,1035,910,971,761,20,14.09
0,3,0,-0.0,3.0,0.41924190521240234,159.4114174079134,1,64,146,1035,910,971,764,20,8.67
1,2,0,1.0,2.0,0.4273049831390381,157.17824276915684,1,63,144,1035,910,972,766,20,10.17
1,2,0,1.0,2.0,0.4360170364379883,154.94515158597252,1,62,142,1035,910,973,768,20,10.09
1,0,0,1.0,-0.0,0.44350099563598633,154.5477272560163,1,61,142,1035,910,974,768,20,1.58
0,1,0,-0.0,1.0,0.45127391815185547,153.62942426501507,1,61,141,1035,910,974,769,20,4.38
1,0,0,1.0,-0.0,0.4992249011993408,153.2351134694656,1,60,141,1035,910,975,769,20,1.56
1,1,0,1.0,1.0,0.5072429180145264,151.92432326655268,1,59,140,1035,910,976,770,20,5.37
1,2,0,1.0,2.0,0.5156068801879883,149.69301920931383,1,58,138,1035,910,977,772,20,9.68
2,3,0,2.0,3.0,0.5234379768371582,146.15402833996743,1,56,135,1035,910,979,775,20,10.77
1,4,0,1.0,4.0,0.5313880443572998,142.0774436706967,1,55,131,1035,910,980,779,20,11.88
1,3,0,1.0,3.0,0.539348840713501,138.92443989449805,1,54,128,1035,910,981,782,20,10.95
1,4,0,1.0,4.0,0.5473270416259766,134.8517704741024,1,53,124,1035,910,982,786,20,11.47
1,5,0,1.0,5.0,0.5554800033569336,129.86531484580476,1,52,119,1035,910,983,791,20,12.24
0,6,0,-0.0,6.0,0.5631990432739258,124.39051410778879,1,52,113,1035,910,983,797,20,11.63
0,4,0,-0.0,4.0,0.5713329315185547,120.7683733433551,1,52,109,1035,910,983,801,20,8.65
0,6,0,-0.0,6.0,0.5792548656463623,115.3819743287486,1,52,103,1035,910,983,807,20,10.82
0,4,0,-0.0,4.0,0.587317943572998,111.8257573191436,1,52,99,1035,910,983,811,20,8.03
0,4,0,-0.0,4.0,0.5952398777008057,108.30050784737807,1,52,95,1035,910,983,815,20,7.77
0,4,0,-0.0,4.0,0.6033139228820801,104.80935072788114,1,52,91,1035,910,983,819,20,7.51
1,5,0,1.0,5.0,0.611292839050293,99.98499887483122,1,51,86,1035,910,984,824,20,9.63
1,4,0,1.0,4.0,0.6198608875274658,96.04165762834376,1,50,82,1035,910,985,828,20,8.47
0,4,0,-0.0,4.0,0.6274199485778809,92.64987857520376,1,50,78,1035,910,985,832,20,6.68
1,4,0,1.0,4.0,0.6351969242095947,88.75246475450696,1,49,74,1035,910,986,836,20,7.87
1,3,0,1.0,3.0,0.6433498859405518,85.70297544426332,1,48,71,1035,910,987,839,20,6.99
2,4,0,2.0,4.0,0.6512439250946045,81.27115109311545,1,46,67,1035,910,989,843,20,9.3
0,3,0,-0.0,3.0,0.6591489315032959,78.81624198095213,1,46,64,1035,910,989,846,20,4.79
1,3,0,1.0,3.0,0.6671979427337646,75.8023746329889,1,45,61,1035,910,990,849,20,6.33
0,5,0,-0.0,5.0,0.6752638816833496,71.84010022264724,1,45,56,1035,910,990,854,20,6.01
1,3,0,1.0,3.0,0.6832919120788574,68.8839603971781,1,44,53,1035,910,991,857,20,5.72
2,5,0,2.0,5.0,0.6913468837738037,63.7808748764079,1,42,48,1035,910,993,862,20,7.58
1,5,0,1.0,5.0,0.6992039680480957,59.413803110051795,1,41,43,1035,910,994,867,20,5.92
2,5,0,2.0,5.0,0.7071740627288818,54.45181356024793,1,39,38,1035,910,996,872,20,6.51
2,5,0,2.0,5.0,0.7151968479156494,49.57822102496216,1,37,33,1035,910,998,877,20,5.95
2,5,0,2.0,5.0,0.7234458923339844,44.82186966202994,1,35,28,1035,910,1000,882,20,5.36
3,5,0,3.0,5.0,0.7312898635864258,39.408120990476064,1,32,23,1035,910,1003,887,20,5.7
3,6,0,3.0,6.0,0.7392079830169678,33.61547262794322,1,29,17,1035,910,1006,893,20,4.87
3,6,0,3.0,6.0,0.7472090721130371,28.231188426986208,1,26,11,1035,910,1009,899,20,3.86
3,6,0,3.0,6.0,0.7551939487457275,23.53720459187964,1,23,5,1035,910,1012,905,20,2.73
3,7,0,3.0,7.0,0.7633309364318848,20.09975124224178,1,20,-2,1035,910,1015,912,20,1.15
2,6,0,2.0,6.0,0.7714240550994873,19.697715603592208,1,18,-8,1035,910,1017,918,20,-1.06
3,5,0,3.0,5.0,0.7793219089508057,19.849433241279208,1,15,-13,1035,910,1020,923,20,2.68
1,5,0,1.0,5.0,0.7874350547790527,22.80350850198276,1,14,-18,1035,910,1021,928,20,-0.51
1,4,0,1.0,4.0,0.7952718734741211,25.553864678361276,1,13,-22,1035,910,1022,932,20,-0.01
1,3,0,1.0,3.0,0.803257942199707,27.730849247724095,1,12,-25,1035,910,1023,935,20,0.43
0,1,0,-0.0,1.0,0.8111059665679932,28.635642126552707,1,12,-26,1035,910,1023,936,20,2.49
-1,0,0,-1.0,-0.0,0.8514988422393799,29.068883707497267,1,13,-26,1035,910,1022,936,20,2.22
-1,-1,0,-1.0,-1.0,0.8672518730163574,28.653097563788805,1,14,-25,1035,910,1021,935,20,0.39
0,-1,0,-0.0,-1.0,0.8753149509429932,27.784887978899608,1,14,-24,1035,910,1021,934,20,2.09
0,-1,0,-0.0,-1.0,0.883220911026001,26.92582403567252,1,14,-23,1035,910,1021,933,20,2.01
0,-1,0,-0.0,-1.0,0.9394609928131104,26.076809620810597,1,14,-22,1035,910,1021,932,20,1.93
0,-1,0,-0.0,-1.0,0.9472990036010742,25.238858928247925,1,14,-21,1035,910,1021,931,20,1.85
0,-2,0,-0.0,-2.0,0.9552960395812988,23.600847442411894,1,14,-19,1035,910,1021,929,20,2.01
