dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
0,0,0,0,0,0,696.2212292,1,682,140,1642,740,960,600,20,166.24
1,0,0,1.5,0,0.266103268,695.2416846,1,681,140,1642,740,960,600,20,10.41
4,1,0,6,1.5,0.274348259,689.1632608,1,675,139,1642,740,960,600,20,41.86
3,0,0,4.5,0,0.281919241,685.2459413,1,671,139,1642,740,960,600,20,28.79
5,1,0,7.5,1.5,0.290086269,678.1887643,1,664,138,1642,740,960,600,20,45.28
5,1,0,7.5,1.5,0.297924042,671.1318797,1,657,137,1642,740,960,600,20,44.99
9,3,0,13.5,4.5,0.305956125,657.590298,1,644,133,1642,740,960,600,20,65.89
14,4,0,21,6,0.313925266,635.8128656,1,623,127,1642,740,960,600,20,82.42
19,6,0,28.5,9,0.322101116,606.5879986,1,595,118,1642,740,960,600,20,90.04
22,8,0,33,12,0.330020189,571.9090837,1,562,106,1642,740,960,600,20,91.93
25,9,0,37.5,13.5,0.338202238,533.1735177,1,525,93,1642,740,960,600,20,91.22
25,9,0,37.5,13.5,0.346027136,494.5139027,1,488,80,1642,740,960,600,20,86.69
26,8,0,39,12,0.354029179,454.1200282,1,449,68,1642,740,960,600,20,83.33
29,9,0,43.5,13.5,0.36228013,409.7084329,1,406,55,1642,740,960,600,20,79.95
27,7,0,40.5,10.5,0.370120049,368.7560169,1,366,45,1642,740,960,600,20,72.98
26,6,0,39,9,0.378163099,328.975683,1,327,36,1642,740,960,600,20,66.94
23,5,0,34.5,7.5,0.386159182,294.4316559,1,293,29,1642,740,960,600,20,59.35
20,4,0,30,6,0.394067049,264.0037879,1,263,23,1642,740,960,600,20,52.55
18,2,0,27,3,0.402072191,236.8459415,1,236,20,1642,740,960,600,20,48.44
18,3,0,27,4.5,0.41000104,209.6115455,1,209,16,1642,740,960,600,20,43.47
15,1,0,22.5,1.5,0.418048143,187.6006397,1,187,15,1642,740,960,600,20,37.88
14,1,0,21,1.5,0.426039219,166.5893154,1,166,14,1642,740,960,600,20,34.27
