dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
0,0,0,-0.0,-0.0,0.009904146194458008,977.8103088022748,1,-823,-528,137,72,960,600,20,203.01
-2,-1,0,-2.0,-1.0,0.3090531826019287,975.5870027834525,1,-821,-527,137,72,960,600,20,23.4
-4,-4,0,-4.0,-4.0,0.3171372413635254,970.0608228353519,1,-817,-523,137,72,960,600,20,45.15
-7,-6,0,-7.0,-6.0,0.3251302242279053,960.9313190858127,1,-810,-517,137,72,960,600,20,64.27
-13,-10,0,-13.0,-10.0,0.3332080841064453,944.5940927191955,1,-797,-507,137,72,960,600,20,90.36
-18,-13,0,-18.0,-13.0,0.3411252498626709,922.429943139315,1,-779,-494,137,72,960,600,20,103.98
-20,-14,0,-20.0,-14.0,0.34910106658935547,898.0428720278336,1,-759,-480,137,72,960,600,20,107.09
-23,-15,0,-23.0,-15.0,0.3570401668548584,870.5865838617087,1,-736,-465,137,72,960,600,20,111.6
-24,-17,0,-24.0,-17.0,0.36513805389404297,841.218164330752,1,-712,-448,137,72,960,600,20,111.04
-27,-18,0,-27.0,-18.0,0.37343907356262207,808.7799453497843,1,-685,-430,137,72,960,600,20,113.37
-26,-15,0,-26.0,-15.0,0.3810391426086426,778.784951061588,1,-659,-415,137,72,960,600,20,107.35
-26,-15,0,-26.0,-15.0,0.3890380859375,748.7916933299941,1,-633,-400,137,72,960,600,20,104.82
-26,-15,0,-26.0,-15.0,0.39700818061828613,718.8003895380135,1,-607,-385,137,72,960,600,20,102.24
-26,-16,0,-26.0,-16.0,0.4049971103668213,688.2746544803172,1,-581,-369,137,72,960,600,20,101.28
-23,-13,0,-23.0,-13.0,0.41301512718200684,661.8912297349165,1,-558,-356,137,72,960,600,20,92.21
-23,-13,0,-23.0,-13.0,0.42107725143432617,635.5108181612646,1,-535,-343,137,72,960,600,20,89.89
-19,-11,0,-19.0,-11.0,0.4290652275085449,613.5796606798501,1,-516,-332,137,72,960,600,20,81.47
-19,-10,0,-19.0,-10.0,0.43709421157836914,592.1933805776623,1,-497,-322,137,72,960,600,20,78.03
-17,-9,0,-17.0,-9.0,0.4450101852416992,573.0349029509459,1,-480,-313,137,72,960,600,20,72.6
-15,-9,0,-15.0,-9.0,0.4531071186065674,555.5546777770843,1,-465,-304,137,72,960,600,20,69.07
-13,-9,0,-13.0,-9.0,0.4610881805419922,539.7490157471341,1,-452,-295,137,72,960,600,20,64.85
-10,-8,0,-10.0,-8.0,0.46903109550476074,527.0037950527491,1,-442,-287,137,72,960,600,20,55.54
-9,-8,0,-9.0,-8.0,0.4770781993865967,515.1019316601327,1,-433,-279,137,72,960,600,20,52.08
-7,-7,0,-7.0,-7.0,0.48507213592529297,505.4305095658552,1,-426,-272,137,72,960,600,20,44.93
-8,-6,0,-8.0,-6.0,0.49306821823120117,495.4593827954013,1,-418,-266,137,72,960,600,20,46.57
-6,-6,0,-6.0,-6.0,0.5010621547698975,487.17963832656227,1,-412,-260,137,72,960,600,20,39.7
-6,-4,0,-6.0,-4.0,0.5090441703796387,479.97083244713946,1,-406,-256,137,72,960,600,20,38.41
-4,-4,0,-4.0,-4.0,0.5170450210571289,474.45547736326114,1,-402,-252,137,72,960,600,20,29.57
-3,-3,0,-3.0,-3.0,0.5249910354614258,470.3211668636656,1,-399,-249,137,72,960,600,20,23.89
-3,-3,0,-3.0,-3.0,0.5330090522766113,466.1888029543395,1,-396,-246,137,72,960,600,20,23.74
-4,-4,0,-4.0,-4.0,0.5410232543945312,460.6821029734062,1,-392,-242,137,72,960,600,20,28.96
-5,-4,0,-5.0,-4.0,0.5488982200622559,454.32697476597184,1,-387,-238,137,72,960,600,20,32.57
-7,-5,0,-7.0,-5.0,0.5569422245025635,445.7454430501786,1,-380,-233,137,72,960,600,20,39.89
-7,-4,0,-7.0,-4.0,0.5649380683898926,437.6871028485989,1,-373,-229,137,72,960,600,20,38.79
