dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
0,0,0,-0.0,-0.0,0.3124551773071289,525.8003359461433,1,-321,-429,639,171,960,600,20,139.72
-1,0,0,-1.5,-0.0,0.35251617431640625,525.2018310880485,1,-320,-429,639,171,960,600,20,4.72
1,-1,0,1.5,-1.5,0.45636534690856934,525.0,1,-321,-428,639,171,960,600,20,1.58
1,0,0,1.5,-0.0,0.46437525749206543,525.6005974604584,1,-322,-428,639,171,960,600,20,11.09
0,-1,0,-0.0,-1.5,0.48036932945251465,524.8018324575936,1,-322,-427,639,171,960,600,20,6.48
-2,0,0,-3.0,-0.0,0.48835015296936035,523.0009380854784,1,-319,-427,639,171,960,600,20,11.78
-2,-2,0,-3.0,-3.0,0.4963412284851074,518.8024205693465,1,-316,-424,639,171,960,600,20,26.22
-3,-4,0,-4.5,-6.0,0.5043952465057373,511.60138036627166,1,-312,-418,639,171,960,600,20,39.09
-5,-5,0,-7.5,-7.5,0.5123591423034668,501.8066040996345,1,-305,-411,639,171,960,600,20,45.61
-6,-6,0,-9.0,-9.0,0.520355224609375,489.2193906490412,1,-296,-402,639,171,960,600,20,52.1
-11,-9,0,-16.5,-13.5,0.5283751487731934,469.29218645832316,1,-280,-389,639,171,960,600,20,63.75
-13,-11,0,-19.5,-16.5,0.5364692211151123,445.2471856036015,1,-261,-373,639,171,960,600,20,67.09
-12,-11,0,-18.0,-16.5,0.5443811416625977,421.8541420433524,1,-243,-357,639,171,960,600,20,64.02
-10,-10,0,-15.0,-15.0,0.552375316619873,401.0328454028948,1,-228,-342,639,171,960,600,20,59.02
-9,-10,0,-13.5,-15.0,0.5612852573394775,381.348949148966,1,-215,-327,639,171,960,600,20,56.11
-5,-8,0,-7.5,-12.0,0.5683252811431885,367.47715162642623,1,-208,-315,639,171,960,600,20,46.94
-5,-8,0,-7.5,-12.0,0.5764021873474121,353.60693062701654,1,-201,-303,639,171,960,600,20,45.74
-5,-7,0,-7.5,-10.5,0.584409236907959,341.40432552830083,1,-194,-293,639,171,960,600,20,42.58
-4,-8,0,-6.0,-12.0,0.5924403667449951,328.09022464425084,1,-188,-281,639,171,960,600,20,41.66
-4,-8,0,-6.0,-12.0,0.6004292964935303,314.7845439672276,1,-182,-269,639,171,960,600,20,40.47
-4,-10,0,-6.0,-15.0,0.6084513664245605,299.01779884013155,1,-176,-254,639,171,960,600,20,42.02
-6,-11,0,-9.0,-16.5,0.6163463592529297,280.7455932598119,1,-167,-238,639,171,960,600,20,44.42
-6,-11,0,-9.0,-16.5,0.6243572235107422,262.48486196484384,1,-158,-222,639,171,960,600,20,42.34
-5,-9,0,-7.5,-13.5,0.6323902606964111,247.84103629949988,1,-151,-209,639,171,960,600,20,36.23
-4,-8,0,-6.0,-12.0,0.6404123306274414,234.60989350392188,1,-145,-197,639,171,960,600,20,32.74
-3,-6,0,-4.5,-9.0,0.648369312286377,225.0,1,-141,-188,639,171,960,600,20,26.18
-3,-6,0,-4.5,-9.0,0.6565103530883789,215.41073621280776,1,-137,-179,639,171,960,600,20,25.32
-3,-5,0,-4.5,-7.5,0.664520263671875,207.4235497824465,1,-133,-172,639,171,960,600,20,22.78
-2,-4,0,-3.0,-6.0,0.6725573539733887,200.8459153030952,1,-130,-166,639,171,960,600,20,19.32
-3,-4,0,-4.5,-6.0,0.6804361343383789,193.65657367244495,1,-126,-160,639,171,960,600,20,21.17
-2,-4,0,-3.0,-6.0,0.6883492469787598,187.0913493789111,1,-123,-154,639,171,960,600,20,18.37
-2,-3,0,-3.0,-4.5,0.696392297744751,182.09372712298546,1,-120,-150,639,171,960,600,20,17.47
-2,-5,0,-3.0,-7.5,0.7045292854309082,174.76471524617463,1,-117,-143,639,171,960,600,20,18.41
-2,-5,0,-3.0,-7.5,0.7123942375183105,167.45985461506498,1,-114,-136,639,171,960,600,20,17.79
-1,-5,0,-1.5,-7.5,0.720433235168457,161.49344010777787,1,-113,-129,639,171,960,600,20,14.29
-2,-4,0,-3.0,-6.0,0.7284271717071533,155.01212076693034,1,-110,-123,639,171,960,600,20,15.8
-3,-5,0,-4.5,-7.5,0.736370325088501,147.13688300332294,1,-106,-116,639,171,960,600,20,17.47
-2,-5,0,-3.0,-7.5,0.7445063591003418,139.96666296213968,1,-103,-109,639,171,960,600,20,15.33
-2,-4,0,-3.0,-6.0,0.7523972988128662,133.55835050598765,1,-100,-103,639,171,960,600,20,14.03
-2,-3,0,-3.0,-4.5,0.7603902816772461,128.6001443000692,1,-97,-99,639,171,960,600,20,12.8
-2,-3,0,-3.0,-4.5,0.768383264541626,123.64505228402584,1,-94,-95,639,171,960,600,20,12.47
-3,-4,0,-4.5,-6.0,0.7764291763305664,116.57408897558773,1,-90,-89,639,171,960,600,20,14.21
-3,-3,0,-4.5,-4.5,0.7844362258911133,110.91732712891069,1,-86,-85,639,171,960,600,20,15.66
-3,-4,0,-4.5,-6.0,0.7923882007598877,103.86395390991831,1,-82,-79,639,171,960,600,20,13.12
-2,-4,0,-3.0,-6.0,0.8005762100219727,97.56393447619885,1,-79,-73,639,171,960,600,20,11.11
-2,-5,0,-3.0,-7.5,0.8084671497344971,90.65783625729296,1,-76,-66,639,171,960,600,20,10.87
-3,-4,0,-4.5,-6.0,0.8164081573486328,83.72299611087985,1,-72,-60,639,171,960,600,20,10.99
-2,-4,0,-3.0,-6.0,0.8243763446807861,77.6184911990614,1,-69,-54,639,171,960,600,20,9.13
-3,-4,0,-4.5,-6.0,0.8324031829833984,70.80222769206304,1,-65,-48,639,171,960,600,20,9.56
-2,-4,0,-3.0,-6.0,0.8404743671417236,64.88658090739622,1,-62,-42,639,171,960,600,20,7.8
-1,-2,0,-1.5,-3.0,0.8483791351318359,62.401657439591816,1,-61,-39,639,171,960,600,20,4.12
-2,-3,0,-3.0,-4.5,0.8564112186431885,57.742158217759794,1,-58,-35,639,171,960,600,20,6.71
-2,-3,0,-3.0,-4.5,0.8644683361053467,53.13477647065839,1,-55,-31,639,171,960,600,20,6.26
-1,-2,0,-1.5,-3.0,0.8725123405456543,50.8276253029822,1,-54,-28,639,171,960,600,20,3.32
-2,-3,0,-3.0,-4.5,0.88045334815979,46.36488268416781,1,-51,-24,639,171,960,600,20,5.47
-2,-2,0,-3.0,-3.0,0.8885161876678467,42.392747589718944,1,-48,-21,639,171,960,600,20,5.28
-2,-2,0,-3.0,-3.0,0.8965561389923096,38.46648326421054,1,-45,-18,639,171,960,600,20,4.89
-1,-1,0,-1.5,-1.5,0.9046473503112793,37.16990566028302,1,-44,-17,639,171,960,600,20,3.0
-2,-2,0,-3.0,-3.0,0.9123642444610596,33.32435804486894,1,-41,-14,639,171,960,600,20,4.35
-2,-2,0,-3.0,-3.0,0.9204092025756836,29.560080889704963,1,-38,-11,639,171,960,600,20,3.92
-1,-1,0,-1.5,-1.5,0.9285402297973633,28.3275357934736,1,-37,-10,639,171,960,600,20,2.41
-2,-2,0,-3.0,-3.0,0.9364902973175049,24.713109915419565,1,-34,-7,639,171,960,600,20,3.31
-3,-2,0,-4.5,-3.0,0.9444901943206787,20.265491900843113,1,-30,-4,639,171,960,600,20,3.56
